stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.2049.676124,2049,"Av Drassanes - Pl Portal de la Pau",41.376008,2.176738,,0,,0
2.2051.683701,2051,"Metro Drassanes",41.37642,2.174801,,0,,0
2.2052.683699,2052,"Av Drassanes - Nou de la Rambla",41.376829,2.172727,,0,,0
2.2053.679202,2053,"Rambla del Raval - Sant Josep Oriol",41.378008,2.170526,,0,,0
2.2054.683464,2054,"Rambla del Raval - Hospital",41.379461,2.168798,,0,,0
2.2055.676130,2055,"Pl Joan Amades",41.381394,2.168724,,0,,0
2.2056.676131,2056,"Pl dels Àngels",41.382657,2.16789,,0,,0
2.2057.681002,2057,"Montalegre - Valldonzella",41.384002,2.166783,,0,,0
2.2059.683031,2059,"Mercat de Sant Antoni",41.377342,2.161382,,0,,0
2.2061.676109,2061,"Mare de Déu del Remei - Grases",41.373013,2.156881,,0,,0
2.2063.676111,2063,"Elkano - Blasco de Garay",41.373174,2.162911,,0,,0
2.2064.684309,2064,"Elkano - Poeta Cabanyes",41.37258,2.164823,,0,,0
2.2066.676113,2066,"Vila i Vilà - Lafont",41.373897,2.169609,,0,,0
2.2068.676115,2068,"Piquer - Cabanes",41.372842,2.170582,,0,,0
2.2069.676116,2069,"Nou de la Rambla - Paral·lel",41.374419,2.169511,,0,,0
2.2071.676058,2071,"Pg de Solé i Pla",41.427118,2.088599,,0,,0
2.2072.676059,2072,"Pl Major del Rectoret",41.427377,2.09221,,0,,0
2.2074.676061,2074,"Torrent del Rovelló - Camí del Pantà",41.419371,2.096908,,0,,0
2.2075.676062,2075,"Torrent del Rovelló - Camí Baix del Mas Sauró",41.418243,2.094446,,0,,0
2.2076.676063,2076,"Camí Alt Mas Sauró - Font Mossèn Cinto Verdaguer",41.417827,2.094892,,0,,0
2.2077.676064,2077,"Camí Alt del Mas Sauró - Camí del Ciureny",41.41787,2.096494,,0,,0
2.2078.676065,2078,"Camí del Mas Sauró",41.417083,2.096513,,0,,0
2.2079.676066,2079,"Can Sauró",41.415907,2.095041,,0,,0
2.2080.676067,2080,"Mas Sauró - Camí del Pebràs",41.415668,2.09283,,0,,0
2.2081.676068,2081,"Can Sauró, direcció Mas Guimbau",41.415924,2.09518,,0,,0
2.2082.676069,2082,"Camí del Mas Sauró, direcció Mas Guimbau",41.417056,2.096346,,0,,0
2.2083.676070,2083,"Camí del Ciureny, direcció Mas Guimbau",41.417899,2.096575,,0,,0
2.2084.676071,2084,"Font Mossèn Cinto Verdaguer, direcció Mas Guimbau",41.417892,2.095145,,0,,0
2.2085.676072,2085,"Camí Baix del Mas Sauró, direcció Mas Guimbau",41.418207,2.094499,,0,,0
2.2086.676073,2086,"Torrent del Rovelló, direcció Mas Guimbau",41.419215,2.096832,,0,,0
2.2087.694119,2087,"FGC Les Planes",41.427192,2.091482,,0,,0
2.2088.676074,2088,"Camí dels Verns - Camí del Mas Guimbau",41.426154,2.089765,,0,,0
2.2089.693480,2089,"Mas Guimbau",41.428142,2.090279,,0,,0
2.2090.676076,2090,"Mas Sauró",41.415611,2.092898,,0,,0
2.2091.676077,2091,"Can Sauró, direcció Vallvidrera",41.415953,2.095213,,0,,0
2.2092.676078,2092,"Camí del Mas Sauró, direcció Vallvidrera",41.417063,2.096393,,0,,0
2.2093.676079,2093,"Camí del Ciureny, direcció Vallvidrera",41.417916,2.096507,,0,,0
2.2094.676080,2094,"Font Mossèn Cinto Verdaguer, direcció Vallvidrera",41.417889,2.095079,,0,,0
2.2095.676081,2095,"Camí Baix del Mas Sauró, direcció Vallvidrera",41.418342,2.094659,,0,,0
2.2096.676082,2096,"Torrent del Rovelló, direcció Vallvidrera",41.419228,2.096853,,0,,0
2.2097.692304,2097,"Camí del Pantà",41.418447,2.097887,,0,,0
2.2098.676084,2098,"FGC Baixador Vallvidrera",41.419962,2.096866,,0,,0
2.2099.692287,2099,"Camí del Sanatori - Ctra de Vallvidrera",41.421047,2.096588,,0,,0
2.2100.676086,2100,"Major del Rectoret - Parc Municipal de Vallvidrera",41.423482,2.094752,,0,,0
2.2101.676087,2101,"Major del Rectoret - Amarant",41.424529,2.094947,,0,,0
2.2102.676088,2102,"Bohemis - Savina",41.425335,2.097134,,0,,0
2.2103.676089,2103,"Savina - Pg del Magraner",41.424144,2.096608,,0,,0
2.2104.691481,2104,"Lilà - Boix",41.425686,2.099803,,0,,0
2.2105.676091,2105,"Lilà - Presseguer",41.428243,2.10092,,0,,0
2.2109.690307,2109,"Pl Coll de la Creu d'en Blau, direcció El Rectoret",41.433646,2.094153,,0,,0
2.2112.676096,2112,"Margalló - Major del Rectoret",41.42613,2.096158,,0,,0
2.2113.676097,2113,"Av del Rectoret - Baladre",41.425925,2.09304,,0,,0
2.2114.676098,2114,"Av del Rectoret - Vesc",41.426127,2.092856,,0,,0
2.2117.690309,2117,"Pl Coll de la Creu d'en Blau, direcció Vallvidrera",41.433653,2.09413,,0,,0
2.2121.676102,2121,"Lilà - Geranis",41.42816,2.100831,,0,,0
2.2122.676103,2122,"Lilà - Poncelles",41.425636,2.09966,,0,,0
2.2123.676104,2123,"Savina - Poncelles",41.424173,2.096498,,0,,0
2.2124.676105,2124,"Bohemis - Amarant",41.42542,2.097344,,0,,0
2.2125.676106,2125,"Major del Rectoret",41.424586,2.094904,,0,,0
2.2126.676107,2126,"Parc Municipal de Vallvidrera",41.423322,2.094755,,0,,0
2.2127.682482,2127,"Camí del Sanatori - FGC Baixador de Vallvidrera",41.42086,2.096495,,0,,0
2.2130.684680,2130,"Pg Maragall - Petrarca",41.42843,2.163332,,0,,0
2.2131.676154,2131,"Rambla Marina - Av del Carrilet",41.357405,2.103001,,0,,0
2.2133.680923,2133,"ZAL",41.322368,2.136336,,0,,0
2.2134.690583,2134,"Llull - Jardins Gandhi",41.404422,2.206746,,0,,0
2.2135.687364,2135,"Carrer número 3 - Carrer C",41.334112,2.135828,,0,,0
2.2136.676160,2136,"Carrer número 3 - Carrer F",41.337347,2.127201,,0,,0
2.2138.679741,2138,"IES Ferran Tallada",41.420811,2.161803,,0,,0
2.2139.676166,2139,"Garcilaso - Juan de Garay",41.422868,2.186345,,0,,0
2.2141.676164,2141,"Turó de La Rovira",41.419693,2.159524,,0,,0
2.2142.679733,2142,"Gran Vista",41.419972,2.159954,,0,,0
2.2143.676168,2143,"Ctra de Vallvidrera - El Castanyer",41.425366,2.121348,,0,,0
2.2146.691133,2146,"Pl de Mourenx",41.463421,2.168564,,0,,0
2.2147.691131,2147,"Camèlies - Circumval·lació",41.461937,2.170552,,0,,0
2.2148.676182,2148,"Circumval·lació - Camèlies",41.461969,2.171958,,0,,0
2.2149.676170,2149,"Pl Tibidabo",41.421513,2.118827,,0,,0
2.2151.676770,2151,"Pg  Taulat - Provençals",41.404791,2.213121,,0,,0
2.2154.685639,2154,"Jericó - Pg  Vall d'Hebron",41.420794,2.139496,,0,,0
2.2155.676174,2155,"Jericó - Romeu",41.421828,2.139023,,0,,0
2.2156.676171,2156,"Ctra Sant Cugat - Samària",41.42192,2.138376,,0,,0
2.2157.676172,2157,"Ctra Sant Cugat - Navata",41.420621,2.138529,,0,,0
2.2158.676175,2158,"Ctra Sant Cugat - Gutenberg",41.418603,2.138556,,0,,0
2.2180.677844,2180,"Ctra del Prat - Energia",41.36061,2.134133,,0,,0
2.2184.691113,2184,"Botànica - Salvador Espriu",41.349484,2.126134,,0,,0
2.2185.691115,2185,"Botànica - Miguel Hernández",41.349307,2.126308,,0,,0
2.2186.694799,2186,"Botànica - Primer de Maig",41.346588,2.120692,,0,,0
2.2187.694795,2187,"Botànica - Motors",41.346496,2.120917,,0,,0
2.2188.676196,2188,"Motors - Botànica",41.345491,2.116843,,0,,0
2.2189.694350,2189,"Motors - Av Granvia",41.345188,2.116508,,0,,0
2.2190.676189,2190,"Av Amèrica - Av Granvia",41.34988,2.11447,,0,,0
2.2194.676200,2194,"Francesc Alegre - Av Mare de Déu de Montserrat",41.415722,2.167093,,0,,0
2.2195.676201,2195,"Budapest - Gènova",41.418323,2.168095,,0,,0
2.2196.686457,2196,"Telègraf - Doctor Cadevall",41.418511,2.169092,,0,,0
2.2197.676203,2197,"Francesc Alegre",41.416499,2.166188,,0,,0
2.2198.685463,2198,"França - Polònia",41.415241,2.163583,,0,,0
2.2199.676206,2199,"Av del Coll del Portell, 74",41.411466,2.151489,,0,,0
2.2200.683409,2200,"Pg Vall d'Hebron - Anna Piferrer",41.417831,2.139136,,0,,0
2.2203.684854,2203,"Penedès - Priorat",41.360357,2.060456,,0,,0
2.2209.683167,2209,"Pl de Vallvidrera",41.413052,2.104398,,0,,0
2.2210.676215,2210,"Camí Alt del Mas Sauró",41.416477,2.096324,,0,,0
2.2211.676216,2211,"Cami Alt del Mas Sauró, direcció Vallvidrera",41.416437,2.096388,,0,,0
2.2212.676217,2212,"Camí Alt de Mas Sauró, direcció Mas Guimbau",41.416418,2.096345,,0,,0
2.2213.676229,2213,"Camí del Mas Guimbau - Gatosa",41.425529,2.090086,,0,,0
2.2214.676225,2214,"Camí del Mas Guimbau - Gespa",41.424011,2.090633,,0,,0
2.2215.676224,2215,"Gespa - la Gatosa",41.424583,2.089628,,0,,0
2.2216.676221,2216,"Escala de la Gatosa",41.423836,2.089776,,0,,0
2.2217.676219,2217,"Pg de la Vimetera",41.423591,2.089268,,0,,0
2.2218.676218,2218,"Pg de la Vimetera - Pg del Pi Forcat",41.423281,2.087371,,0,,0
2.2219.682938,2219,"Pg del Pi Forcat - Pg d'Anna Rúbies",41.422651,2.087365,,0,,0
2.2220.676220,2220,"Pg de la Vimetera - Escala de la Gatosa",41.423508,2.08924,,0,,0
2.2221.676222,2221,"Gespa - Pg de la Vimetera",41.423868,2.089835,,0,,0
2.2222.685387,2222,"Gespa",41.424551,2.089691,,0,,0
2.2223.676226,2223,"Camí del Mas Guimbau",41.423989,2.090685,,0,,0
2.2224.676228,2224,"Camí del Mas Guimbau - Castellví",41.425572,2.090063,,0,,0
2.2225.676230,2225,"Santuari de la Salut",41.426088,2.089808,,0,,0
2.2228.676238,2228,"Ciutat d'Asunción - La Maquinista",41.44021,2.200091,,0,,0
2.2230.693837,2230,"Sant Ramon de Penyafort - Ferrer Bassa",41.418352,2.217301,,0,,0
2.2231.676232,2231,"Pedrell - Rambla del Carmel",41.423101,2.158646,,0,,0
2.2233.676233,2233,"Rambla del Carmel - Llobregós",41.424671,2.15777,,0,,0
2.2234.682468,2234,"Llobregós - Pg Maragall",41.427766,2.163267,,0,,0
2.2235.682466,2235,"Llobregós - Torrent del Carmel",41.426517,2.160296,,0,,0
2.2239.684606,2239,"Pg de Valldaura - Canigó",41.437463,2.155959,,0,,0
2.2241.683207,2241,"Pg de Valldaura - Av Estatut de Catalunya",41.436536,2.154003,,0,,0
2.2243.690320,2243,"Moll de Barcelona",41.372422,2.179764,,0,,0
2.2246.688688,2246,"Parc Logístic",41.340593,2.124734,,0,,0
2.2247.676266,2247,"Rambla Josep M Jujol - Riera d'en Nofre",41.367458,2.051473,,0,,0
2.2248.691705,2248,"Av Barcelona - Rius i Taulet",41.366745,2.060741,,0,,0
2.2249.687759,2249,"Carrer número 2 - Carrer número 62",41.343942,2.137891,,0,,0
2.2250.676247,2250,"Carrer número 2",41.343816,2.137981,,0,,0
2.2251.688684,2251,"Parc Logístic, anada",41.343002,2.131018,,0,,0
2.2252.688686,2252,"Parc Logístic, tornada",41.34276,2.130877,,0,,0
2.2254.693348,2254,"Av Can Corts - Merçè Rodoreda",41.361393,2.064912,,0,,0
2.2255.676250,2255,"Segura - Escales del Polvorí",41.363737,2.140599,,0,,0
2.2256.684678,2256,"Segura - Guadalquivir",41.363854,2.140598,,0,,0
2.2259.678021,2259,"Diagonal - Llull",41.410605,2.215477,,0,,0
2.2260.694633,2260,"Metro Canyelles",41.441949,2.166796,,0,,0
2.2261.691117,2261,"Via Favència - Pl Karl Marx",41.440732,2.163441,,0,,0
2.2262.679480,2262,"Diagonal - Rambla del Poblenou",41.405229,2.195405,,0,,0
2.2264.676256,2264,"Pg  Taulat - Provençals",41.404938,2.212377,,0,,0
2.2265.694294,2265,"Pg  Taulat - Diagonal Mar",41.407029,2.215327,,0,,0
2.2266.694292,2266,"Pg  Taulat - Diagonal Mar",41.406987,2.215481,,0,,0
2.2268.682516,2268,"Llull - Diagonal Mar",41.409148,2.213034,,0,,0
2.2269.683042,2269,"Via Favència - Barri Canyelles",41.442965,2.169598,,0,,0
2.2270.676263,2270,"Numància - Av Roma",41.381212,2.141343,,0,,0
2.2271.691703,2271,"Av Barcelona - Bon Viatge",41.364757,2.058728,,0,,0
2.2273.688875,2273,"Rambla Josep M Jujol - Montjuïc",41.362295,2.056885,,0,,0
2.2274.688873,2274,"Rambla Josep M Jujol - Baltasar d'Espanya",41.364388,2.054345,,0,,0
2.2275.678146,2275,"Major - Pl Constitució",41.36687,2.054931,,0,,0
2.2276.676264,2276,"Major - Montjuïc",41.364787,2.057074,,0,,0
2.2279.692584,2279,"Pg Reina Elisenda - Av JV Foix",41.398388,2.11854,,0,,0
2.2281.691798,2281,"Av de Vallbona - CAP Ctat Meridiana",41.46093,2.180708,,0,,0
2.2282.693357,2282,"Av de Vallbona",41.458368,2.18395,,0,,0
2.2287.676273,2287,"Via Augusta - Doctor Roux",41.397839,2.131274,,0,,0
2.2288.694718,2288,"Via Augusta - Ronda General Mitre",41.397849,2.133599,,0,,0
2.2289.688204,2289,"Pujades - Provençals",41.407749,2.208708,,0,,0
2.2293.690722,2293,"Sardenya - Pg  Pujades",41.391813,2.188536,,0,,0
2.2294.690724,2294,"Ramon Trias Fargas - Doctor Trueta",41.390161,2.190742,,0,,0
2.2295.676825,2295,"Icària - Parc Carles I",41.388429,2.193925,,0,,0
2.2298.676282,2298,"Júpiter",41.428811,2.098831,,0,,0
2.2299.676285,2299,"Pl de la Tulipa - Satèl·lits",41.427898,2.096495,,0,,0
2.2300.676286,2300,"Orellana - Passatge Ossa Major",41.429397,2.096145,,0,,0
2.2301.676288,2301,"Orellana, direcció El Rectoret",41.431629,2.096658,,0,,0
2.2302.676289,2302,"Orellana, direcció Vallvidrera",41.431631,2.096545,,0,,0
2.2303.676287,2303,"Orellana",41.429388,2.096085,,0,,0
2.2304.676284,2304,"Pl de la Tulipa - Traviata",41.427801,2.0965,,0,,0
2.2305.676283,2305,"Júpiter - Lilà",41.428814,2.098968,,0,,0
2.2306.690786,2306,"Pg Marítim",41.385226,2.196301,,0,,0
2.2307.676301,2307,"Doctor Font Quer - Taronguers",41.367155,2.162499,,0,,0
2.2308.688718,2308,"Doctor Font Quer - Can Valero",41.36584,2.160554,,0,,0
2.2309.676296,2309,"Av Miramar - Pl Dante",41.369002,2.165788,,0,,0
2.2310.683560,2310,"Av Miramar - Pl Carlos Ibáñez",41.370255,2.168879,,0,,0
2.2311.676300,2311,"Museu Nacional - Museu Etnològic",41.368603,2.156169,,0,,0
2.2315.676305,2315,"Castell",41.36507,2.167015,,0,,0
2.2317.693399,2317,"Via Sant Jordi",41.355732,2.157602,,0,,0
2.2318.695096,2318,"Sagrat Cor",41.355337,2.149972,,0,,0
2.2319.676292,2319,"Via Sant Oleguer",41.354466,2.154093,,0,,0
2.2320.676293,2320,"Via Santa Eulàlia",41.352876,2.152714,,0,,0
2.2321.682661,2321,"Torras i Bages",41.442753,2.190861,,0,,0
2.2322.682741,2322,"Gran de Sant Andreu - Palomar",41.442239,2.188217,,0,,0
2.2323.682500,2323,"Pl Miquel Casablancas",41.43971,2.18642,,0,,0
2.2324.676299,2324,"Av de l'Estadi - Vivers",41.367099,2.15838,,0,,0
2.2325.681473,2325,"Can Valero - Pg del Migdia",41.362708,2.161237,,0,,0
2.2326.682101,2326,"Pl de la Sardana",41.367923,2.168871,,0,,0
2.2327.693359,2327,"Torre Baró",41.45843,2.184011,,0,,0
2.2328.684468,2328,"Estació RENFE",41.461285,2.180417,,0,,0
2.2330.676318,2330,"Av Rasos de Peguera - Pl Roja",41.461572,2.178494,,0,,0
2.2331.689927,2331,"Av Rasos de Peguera - Costabona",41.460281,2.176682,,0,,0
2.2332.676320,2332,"Vallcivera - Moixeró",41.459538,2.17678,,0,,0
2.2335.676324,2335,"València - Rogent",41.409345,2.185612,,0,,0
2.2336.676321,2336,"Pg  Zona Franca - Foc",41.356714,2.14134,,0,,0
2.2341.676323,2341,"Museu Nacional - Museu Etnològic",41.368543,2.156073,,0,,0
2.2342.692418,2342,"Mandri - Maó",41.40399,2.133123,,0,,0
2.2343.692517,2343,"Mandri - Bigai",41.40509,2.13192,,0,,0
2.2345.689766,2345,"València - Viladomat",41.383576,2.151303,,0,,0
2.2348.676326,2348,"Llobregós - Lluís Marià Vidal",41.424643,2.156594,,0,,0
2.2349.676327,2349,"Dante Alighieri - Pantà de Tremp",41.425536,2.153675,,0,,0
2.2350.677917,2350,"Lisboa - Av Estatut de Catalunya",41.429243,2.157518,,0,,0
2.2351.692600,2351,"Tajo - Baixada Mercat",41.42973,2.160138,,0,,0
2.2353.676334,2353,"Porrera - Canigó",41.436838,2.158556,,0,,0
2.2354.676335,2354,"Hedilla - Porrera",41.436787,2.159626,,0,,0
2.2355.676330,2355,"Pg Universal - Pg de Valldaura",41.438522,2.159918,,0,,0
2.2356.676810,2356,"Cementiri d'Horta",41.440666,2.155268,,0,,0
2.2362.682273,2362,"Santa Amèlia - Capità Arenas",41.394194,2.124073,,0,,0
2.2363.683653,2363,"Gran Via - Radi",41.363662,2.13444,,0,,0
2.2367.676347,2367,"Ptge Garrofers - Verge de Montserrat",41.418572,2.173158,,0,,0
2.2371.694274,2371,"Av de l'Onze de Setembre - Roure",41.318334,2.082034,,0,,0
2.2372.676349,2372,"Canudas - Muntades",41.316915,2.07569,,0,,0
2.2373.695874,2373,"de la Selva - Osona",41.316163,2.072058,,0,,0
2.2374.695876,2374,"Canudas - Av Onze de Setembre",41.316069,2.075555,,0,,0
2.2375.694276,2375,"Av Onze de Setembre - Riu Anoia",41.318126,2.082043,,0,,0
2.2383.676361,2383,"Ronda de Dalt - Av J V Foix",41.401461,2.11421,,0,,0
2.2384.689754,2384,"Santa Amèlia",41.393075,2.121975,,0,,0
2.2385.689701,2385,"Av J V Foix - Pedró de la Creu",41.39558,2.120108,,0,,0
2.2387.682387,2387,"Av J V Foix - Pg Reina Elisenda",41.398098,2.119219,,0,,0
2.2388.682277,2388,"Av J V Foix - Monestir",41.399586,2.116707,,0,,0
2.2389.689938,2389,"Av J V Foix - Monestir",41.399066,2.117388,,0,,0
2.2390.682385,2390,"Av J.V. Foix - Pg Reina Elisenda",41.398025,2.119089,,0,,0
2.2392.695656,2392,"Cardenal Reig - Pintor Tapiró",41.378542,2.117477,,0,,0
2.2394.694697,2394,"Tiana - Campins",41.44764,2.200951,,0,,0
2.2395.676393,2395,"Aneto - Montmajor",41.432829,2.170243,,0,,0
2.2398.676389,2398,"Pg d'Urrutia - Cistellet",41.435849,2.165687,,0,,0
2.2399.676396,2399,"Riera Blanca - Les Corts",41.377488,2.121418,,0,,0
2.2400.688462,2400,"Pg d'Urrutia - Rocabruna",41.435331,2.167642,,0,,0
2.2401.682979,2401,"Montsant - Cadí",41.433461,2.170264,,0,,0
2.2402.682989,2402,"Montmajor - Pg de la Peira",41.432281,2.170503,,0,,0
2.2404.682975,2404,"Cartellà - Pl d'Àlvaro Cunqueiro",41.428681,2.168528,,0,,0
2.2405.676385,2405,"Cartellà - Amílcar",41.427684,2.172659,,0,,0
2.2406.678012,2406,"Meridiana - Fabra i Puig",41.429673,2.183676,,0,,0
2.2407.676379,2407,"Narcís Monturiol - Beat Oriol",41.491588,2.181306,,0,,0
2.2408.685045,2408,"Ctra BV 1411 - Pau Casals",41.49322,2.178036,,0,,0
2.2409.691288,2409,"Bach - Ctra BV 1411",41.490877,2.177751,,0,,0
2.2410.676388,2410,"Av Ferreria - Química",41.485035,2.177943,,0,,0
2.2412.676384,2412,"Bach - Beat Oriol",41.491333,2.178032,,0,,0
2.2414.676380,2414,"Narcís Monturiol - Indústria",41.491793,2.181227,,0,,0
2.2415.676397,2415,"Garriga i Roca - Av Mare de Déu de Montserrat",41.419075,2.171905,,0,,0
2.2416.676483,2416,"Pl Karl Marx - Via Favència",41.440202,2.16386,,0,,0
2.2418.686016,2418,"Cristóbal de Moura - Parc del Besòs",41.42043,2.218757,,0,,0
2.2420.676816,2420,"Cristóbal de Moura - La Catalana",41.422539,2.221613,,0,,0
2.2421.676484,2421,"Torrassa - Mare de Déu del Carme",41.426329,2.225535,,0,,0
2.2422.676405,2422,"Torrassa - Mare de Déu del Carme",41.426294,2.225239,,0,,0
2.2430.683671,2430,"Pg Sant Gervasi - Jardins de la Tamarita",41.410307,2.136564,,0,,0
2.2431.676409,2431,"Cister - Melilla",41.411227,2.132984,,0,,0
2.2432.680672,2432,"Quatre Camins - Teodor Roviralta",41.412018,2.1331,,0,,0
2.2433.676411,2433,"Esperança - Vilana",41.405046,2.128548,,0,,0
2.2434.676412,2434,"Esperança - Marquesa de Vilallonga",41.403955,2.126414,,0,,0
2.2435.676413,2435,"Iradier - Planella",41.40536,2.124587,,0,,0
2.2436.676414,2436,"Planella - Marquesa de Vilallonga",41.406771,2.126215,,0,,0
2.2437.676415,2437,"Bellesguard - Immaculada",41.408357,2.128032,,0,,0
2.2438.676416,2438,"Bellesguard - Valeta d'Arquer",41.409087,2.12643,,0,,0
2.2439.676417,2439,"Balsareny - Vista Bella",41.411613,2.129405,,0,,0
2.2440.691593,2440,"Jesús Maria - Quatre Camins",41.410536,2.131587,,0,,0
2.2441.676419,2441,"Jesús Maria - Pg Sant Gervasi",41.409656,2.132949,,0,,0
2.2442.676420,2442,"Esteve Terradas - Josep Jover",41.413894,2.140514,,0,,0
2.2443.678970,2443,"Parc Sanitari Pere Virgili",41.415052,2.139808,,0,,0
2.2445.676423,2445,"Collserola - Carlos Pirozzini",41.417201,2.135016,,0,,0
2.2446.676424,2446,"Enric Clarassó - Collserola",41.418248,2.133909,,0,,0
2.2453.676438,2453,"Anna Piferrer - Av Vallcarca",41.417403,2.140708,,0,,0
2.2454.682855,2454,"Pg Andreu Nin - Parc Esportiu Can Dragó",41.434222,2.181472,,0,,0
2.2455.676431,2455,"Pg Ciutat de Mallorca - Piferrer",41.432926,2.178672,,0,,0
2.2456.676432,2456,"Pintor Alsamora - Piferrer",41.435137,2.17921,,0,,0
2.2457.682431,2457,"Escultor Ordóñez - Pintor Alsamora",41.435034,2.175878,,0,,0
2.2458.676436,2458,"Pg de Santa Madrona",41.368543,2.157981,,0,,0
2.2459.676437,2459,"Pg de Santa Madrona - Font del Gat",41.368435,2.158042,,0,,0
2.2464.695672,2464,"Badajoz - Sancho de Ávila",41.401323,2.191976,,0,,0
2.2465.676545,2465,"Viver - Av Elies Pagès",41.429063,2.132024,,0,,0
2.2466.676544,2466,"Viver - Cànoves",41.428623,2.130794,,0,,0
2.2467.676450,2467,"Cànoves 105",41.427981,2.128761,,0,,0
2.2468.680076,2468,"Cànoves - Sant Genís",41.427771,2.129981,,0,,0
2.2469.676448,2469,"Cànoves 49",41.427495,2.131999,,0,,0
2.2470.676447,2470,"Cànoves - Penitents",41.427163,2.133884,,0,,0
2.2471.676446,2471,"Cànoves - Natzaret",41.426775,2.134971,,0,,0
2.2472.691238,2472,"Av Elies Pagès - Pl Madrona Prat",41.427537,2.134798,,0,,0
2.2473.693392,2473,"Rbla Prim - Santander",41.426136,2.199934,,0,,0
2.2474.676458,2474,"Trav de Gràcia - Pl Gal·la Placídia",41.398715,2.153747,,0,,0
2.2475.676459,2475,"Trav de Gràcia - Mariana Pineda",41.400693,2.156869,,0,,0
2.2476.678523,2476,"Trav de Gràcia - Torrent de l'Olla",41.401552,2.15823,,0,,0
2.2477.685389,2477,"Trav de Gràcia - Torrent d'En Vidalet",41.403189,2.160822,,0,,0
2.2478.676597,2478,"Trav de Gràcia - Torrent de les Flors",41.403924,2.162025,,0,,0
2.2479.685446,2479,"Encarnació - Escorial",41.407526,2.161776,,0,,0
2.2480.676454,2480,"Encarnació - Torrent de les Flors",41.406217,2.159707,,0,,0
2.2481.676455,2481,"Pl de la Virreina",41.404669,2.157247,,0,,0
2.2482.678386,2482,"Ros de Olano - Torrent de l'Olla",41.402153,2.156638,,0,,0
2.2483.676511,2483,"Ros de Olano - Gran de Gràcia",41.401047,2.154683,,0,,0
2.2484.676457,2484,"Bretón de los Herreros - Aulestià i Pijoan",41.402347,2.151759,,0,,0
2.2491.676469,2491,"Garcilaso - Meridiana",41.422888,2.186161,,0,,0
2.2492.693500,2492,"Garcilaso - La Sagrera",41.422641,2.189182,,0,,0
2.2493.676472,2493,"Mare de Déu de Port - Pl Teresa Claramunt",41.362192,2.139499,,0,,0
2.2494.676473,2494,"Mare de Déu de Port - Sant Eloi",41.357545,2.143703,,0,,0
2.2495.676474,2495,"Mare de Déu de Port - Cisell",41.355878,2.145435,,0,,0
2.2501.691097,2501,"Alumini - Ctra del Prat",41.359218,2.13292,,0,,0
2.2502.676480,2502,"Mineria - Mare de Déu de Port",41.364874,2.138295,,0,,0
2.2503.694035,2503,"Mare de Déu de Port - Mineria",41.364003,2.139195,,0,,0
2.2504.682127,2504,"Foneria - Energia",41.359498,2.136278,,0,,0
2.2507.676485,2507,"Garigliano - Almansa",41.446141,2.173969,,0,,0
2.2510.676491,2510,"Llobera - Baixada del Pedregar",41.449449,2.175218,,0,,0
2.2511.676490,2511,"Escales de Llobera",41.44987,2.17643,,0,,0
